Row ID,Order ID,Order Date,Order Year,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Person,Contact Number
5896,CA-2014-168305,11/1/2014,2014,11/8/2014,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.4,3,0,22.2,Anna Andreadi,2125557818
5897,CA-2014-168305,11/1/2014,2014,11/8/2014,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,21.4,5,0,9.63,Anna Andreadi,2125557818
5898,CA-2016-167682,4/3/2016,2016,4/9/2016,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,4,0,22.0472,Kelly Williams,4325559350
5899,CA-2016-167682,4/3/2016,2016,4/9/2016,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,259.96,4,0,124.7808,Kelly Williams,4325559350
5900,CA-2017-108000,1/12/2017,2017,1/16/2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,9.78,1,0,4.89,Anna Andreadi,2125557818
5901,CA-2015-146465,11/20/2015,2015,11/24/2015,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,24.192,9,0.2,7.56,Anna Andreadi,2125557818
5902,CA-2016-159639,11/27/2016,2016,12/2/2016,Standard Class,PC-18745,Pamela Coakley,Corporate,United States,Westfield,New Jersey,7090,East,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,0,10.4148,Chuck Magee,6265557265
5903,US-2017-153948,11/6/2017,2017,11/6/2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3,0,28.1718,Anna Andreadi,2125557818
5904,US-2017-153948,11/6/2017,2017,11/6/2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,45.36,4,0,22.2264,Anna Andreadi,2125557818
5905,US-2017-153948,11/6/2017,2017,11/6/2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,26.4,5,0,12.672,Anna Andreadi,2125557818
5906,US-2017-153948,11/6/2017,2017,11/6/2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,OFF-LA-10000414,Office Supplies,Labels,Avery 503,41.4,4,0,19.872,Anna Andreadi,2125557818
5907,US-2017-153948,11/6/2017,2017,11/6/2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,16.95,1,0,1.017,Anna Andreadi,2125557818
5908,US-2016-113985,12/2/2016,2016,12/7/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,24.704,2,0.2,9.264,Anna Andreadi,2125557818
5909,US-2016-113985,12/2/2016,2016,12/7/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,3,0,26.865,Anna Andreadi,2125557818
5910,US-2016-113985,12/2/2016,2016,12/7/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",14.52,3,0,5.6628,Anna Andreadi,2125557818
5911,US-2016-113985,12/2/2016,2016,12/7/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,104.184,3,0.2,33.8598,Anna Andreadi,2125557818
5912,CA-2016-155383,12/17/2016,2016,12/22/2016,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,98115,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",46.53,3,0,13.0284,Anna Andreadi,2125557818
5913,CA-2014-120432,8/24/2014,2014,8/26/2014,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Owensboro,Kentucky,42301,South,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,3,0,6.63,Cassandra Brandow,3136118762
5914,US-2015-126977,9/17/2015,2015,9/23/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.9,5,0,1.043,Chuck Magee,6265557265
5915,US-2015-126977,9/17/2015,2015,9/23/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,87.71,7,0,41.2237,Chuck Magee,6265557265
5916,US-2015-126977,9/17/2015,2015,9/23/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,199.764,2,0.1,8.8784,Chuck Magee,6265557265
5917,US-2015-126977,9/17/2015,2015,9/23/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,94.6,4,0,27.434,Chuck Magee,6265557265
5918,US-2015-126977,9/17/2015,2015,9/23/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4228.704,6,0.2,158.5764,Chuck Magee,6265557265
5919,US-2015-126977,9/17/2015,2015,9/23/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,2003.92,5,0.2,-25.049,Chuck Magee,6265557265
5920,US-2015-126977,9/17/2015,2015,9/23/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,3,0,58.7916,Chuck Magee,6265557265
5921,US-2015-126977,9/17/2015,2015,9/23/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0,217.767,Chuck Magee,6265557265
5922,US-2015-126977,9/17/2015,2015,9/23/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,2,0,53.2608,Chuck Magee,6265557265
5923,US-2015-126977,9/17/2015,2015,9/23/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,67.8,4,0,1.356,Chuck Magee,6265557265
5924,CA-2016-130288,11/26/2016,2016,11/30/2016,Second Class,DK-13225,Dean Katz,Corporate,United States,New York City,New York,10011,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.0508,Chuck Magee,6265557265
5925,CA-2017-146458,11/19/2017,2017,11/22/2017,Second Class,RB-19435,Richard Bierner,Consumer,United States,Springfield,Virginia,22153,South,OFF-AR-10001177,Office Supplies,Art,Newell 349,22.96,7,0,6.6584,Cassandra Brandow,3136118762
5926,CA-2017-150420,6/3/2017,2017,6/8/2017,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Bellingham,Washington,98226,West,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1099.5,10,0,362.835,Anna Andreadi,2125557818
5927,US-2014-118997,4/8/2014,2014,4/12/2014,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Decatur,Alabama,35601,South,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92,8,0,316.1392,Cassandra Brandow,3136118762
5928,CA-2014-114314,10/11/2014,2014,10/15/2014,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,72701,South,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,7.31,1,0,3.4357,Cassandra Brandow,3136118762
5929,CA-2014-114314,10/11/2014,2014,10/15/2014,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,72701,South,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,8.92,4,0,3.9248,Cassandra Brandow,3136118762
5930,US-2017-169551,7/7/2017,2017,7/9/2017,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,87.21,3,0.5,-45.3492,Chuck Magee,6265557265
5931,US-2017-169551,7/7/2017,2017,7/9/2017,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,15.552,3,0.2,5.4432,Chuck Magee,6265557265
5932,US-2017-169551,7/7/2017,2017,7/9/2017,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,683.988,2,0.4,-113.998,Chuck Magee,6265557265
5933,US-2017-169551,7/7/2017,2017,7/9/2017,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,13.392,3,0.2,1.0044,Chuck Magee,6265557265
5934,US-2017-169551,7/7/2017,2017,7/9/2017,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,16.776,3,0.2,4.8231,Chuck Magee,6265557265
5935,US-2017-169551,7/7/2017,2017,7/9/2017,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,527.92,2,0.2,85.787,Chuck Magee,6265557265
5936,CA-2016-103107,7/4/2016,2016,7/4/2016,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0,8.636,Anna Andreadi,2125557818
5937,CA-2016-103107,7/4/2016,2016,7/4/2016,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,19.9665,Anna Andreadi,2125557818
5938,CA-2016-103107,7/4/2016,2016,7/4/2016,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997,Anna Andreadi,2125557818
5939,CA-2017-122077,5/19/2017,2017,5/25/2017,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Plano,Texas,75023,Central,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,95.992,1,0.2,9.5992,Kelly Williams,4325559350
5940,CA-2017-122077,5/19/2017,2017,5/25/2017,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Plano,Texas,75023,Central,OFF-LA-10004178,Office Supplies,Labels,Avery 491,13.216,4,0.2,4.2952,Kelly Williams,4325559350
5941,CA-2017-112431,10/12/2017,2017,10/14/2017,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Los Angeles,California,90049,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,435.84,12,0,130.752,Anna Andreadi,2125557818
5942,CA-2017-112431,10/12/2017,2017,10/14/2017,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,5.88,2,0,1.5876,Anna Andreadi,2125557818
5943,CA-2016-151092,8/6/2016,2016,8/13/2016,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,Los Angeles,California,90032,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,211.168,4,0.2,18.4772,Anna Andreadi,2125557818
5944,CA-2014-104178,8/25/2014,2014,8/29/2014,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",6.28,1,0,2.6376,Anna Andreadi,2125557818
5945,CA-2014-104178,8/25/2014,2014,8/29/2014,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,95.1,5,0,30.432,Anna Andreadi,2125557818
5946,CA-2014-104178,8/25/2014,2014,8/29/2014,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,25.92,4,0,12.4416,Anna Andreadi,2125557818
5947,CA-2014-104178,8/25/2014,2014,8/29/2014,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,48.84,4,0,13.1868,Anna Andreadi,2125557818
5948,CA-2015-115924,9/14/2015,2015,9/18/2015,Second Class,BE-11455,Brad Eason,Home Office,United States,Des Moines,Iowa,50315,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,25.9,5,0,12.691,Kelly Williams,4325559350
5949,CA-2017-161046,3/5/2017,2017,3/5/2017,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671,South,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,42.68,4,0,19.6328,Cassandra Brandow,3136118762
5950,CA-2017-161046,3/5/2017,2017,3/5/2017,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671,South,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,299.97,3,0,125.9874,Cassandra Brandow,3136118762
5951,CA-2017-161046,3/5/2017,2017,3/5/2017,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671,South,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,2,0,78.672,Cassandra Brandow,3136118762
5952,CA-2017-161046,3/5/2017,2017,3/5/2017,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671,South,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,234.36,6,0,112.4928,Cassandra Brandow,3136118762
5953,US-2017-141698,4/15/2017,2017,4/21/2017,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Houston,Texas,77041,Central,OFF-PA-10001826,Office Supplies,Paper,Xerox 207,20.736,4,0.2,7.2576,Kelly Williams,4325559350
5954,US-2014-105151,3/30/2014,2014,3/31/2014,First Class,SG-20890,Susan Gilcrest,Corporate,United States,New York City,New York,10009,East,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",10.5,5,0,2.94,Chuck Magee,6265557265
5955,CA-2014-155796,11/11/2014,2014,11/15/2014,Second Class,TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601,East,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",23.968,2,0.2,7.7896,Chuck Magee,6265557265
5956,CA-2014-155796,11/11/2014,2014,11/15/2014,Second Class,TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",521.96,4,0.5,-250.5408,Chuck Magee,6265557265
5957,CA-2016-127138,3/12/2016,2016,3/15/2016,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",676.55,5,0,6.7655,Anna Andreadi,2125557818
5958,CA-2016-127138,3/12/2016,2016,3/15/2016,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,5,0,40.274,Anna Andreadi,2125557818
5959,CA-2016-127138,3/12/2016,2016,3/15/2016,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,30.56,4,0,14.9744,Anna Andreadi,2125557818
5960,CA-2016-127138,3/12/2016,2016,3/15/2016,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,770.352,3,0.2,77.0352,Anna Andreadi,2125557818
5961,CA-2017-150602,2/9/2017,2017,2/14/2017,Second Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90045,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0,6.5472,Anna Andreadi,2125557818
5962,CA-2014-140732,11/11/2014,2014,11/13/2014,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,575.928,9,0.2,57.5928,Anna Andreadi,2125557818
5963,CA-2014-140732,11/11/2014,2014,11/13/2014,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78,2,0,2.0228,Anna Andreadi,2125557818
5964,CA-2014-140732,11/11/2014,2014,11/13/2014,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004,West,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,123.92,4,0,55.764,Anna Andreadi,2125557818
5965,CA-2017-119011,8/20/2017,2017,8/25/2017,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,94109,West,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,17.22,3,0,5.166,Anna Andreadi,2125557818
5966,CA-2017-119011,8/20/2017,2017,8/25/2017,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,94109,West,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0,63.4368,Anna Andreadi,2125557818
5967,CA-2017-119011,8/20/2017,2017,8/25/2017,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,94109,West,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,107.88,3,0.2,10.788,Anna Andreadi,2125557818
5968,CA-2016-166912,1/15/2016,2016,1/17/2016,First Class,BE-11335,Bill Eplett,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,81.98,2,0,40.1702,Chuck Magee,6265557265
5969,CA-2014-141726,7/20/2014,2014,7/22/2014,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,104.85,1,0,50.328,Anna Andreadi,2125557818
5970,CA-2014-141726,7/20/2014,2014,7/22/2014,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.704,2,0.2,3.1552,Anna Andreadi,2125557818
5971,CA-2014-141726,7/20/2014,2014,7/22/2014,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,19.92,4,0,9.7608,Anna Andreadi,2125557818
